pdb_id,status,path,url,chain,N,selected
1G4S,cached_selected,data/raw/pdb_cache/1G4S.cif,https://files.rcsb.org/download/1G4S.cif,A,226,1
1HD5,cached_selected,data/raw/pdb_cache/1HD5.cif,https://files.rcsb.org/download/1HD5.cif,A,205,1
2A38,cached_selected,data/raw/pdb_cache/2A38.cif,https://files.rcsb.org/download/2A38.cif,A,194,1
1WNY,cached_selected,data/raw/pdb_cache/1WNY.cif,https://files.rcsb.org/download/1WNY.cif,A,180,1
1IJ8,cached_selected,data/raw/pdb_cache/1IJ8.cif,https://files.rcsb.org/download/1IJ8.cif,B,119,1
1M45,cached_selected,data/raw/pdb_cache/1M45.cif,https://files.rcsb.org/download/1M45.cif,A,142,1
1S1P,cached_selected,data/raw/pdb_cache/1S1P.cif,https://files.rcsb.org/download/1S1P.cif,A,315,1
1HCA,cached_selected,data/raw/pdb_cache/1HCA.cif,https://files.rcsb.org/download/1HCA.cif,A,255,1
1JT2,cached_selected,data/raw/pdb_cache/1JT2.cif,https://files.rcsb.org/download/1JT2.cif,A,255,1
1QGW,cached_selected,data/raw/pdb_cache/1QGW.cif,https://files.rcsb.org/download/1QGW.cif,D,177,1
1GOC,cached_selected,data/raw/pdb_cache/1GOC.cif,https://files.rcsb.org/download/1GOC.cif,A,156,1
1QO2,cached_selected,data/raw/pdb_cache/1QO2.cif,https://files.rcsb.org/download/1QO2.cif,A,241,1
1QCI,cached_selected,data/raw/pdb_cache/1QCI.cif,https://files.rcsb.org/download/1QCI.cif,A,262,1
1I9D,cached_selected,data/raw/pdb_cache/1I9D.cif,https://files.rcsb.org/download/1I9D.cif,A,138,1
1SO6,cached_selected,data/raw/pdb_cache/1SO6.cif,https://files.rcsb.org/download/1SO6.cif,A,215,1
1YRV,cached_selected,data/raw/pdb_cache/1YRV.cif,https://files.rcsb.org/download/1YRV.cif,A,153,1
2B4L,cached_selected,data/raw/pdb_cache/2B4L.cif,https://files.rcsb.org/download/2B4L.cif,A,269,1
1NKR,cached_selected,data/raw/pdb_cache/1NKR.cif,https://files.rcsb.org/download/1NKR.cif,A,195,1
1DUY,cached_selected,data/raw/pdb_cache/1DUY.cif,https://files.rcsb.org/download/1DUY.cif,A,275,1
1F3D,cached_selected,data/raw/pdb_cache/1F3D.cif,https://files.rcsb.org/download/1F3D.cif,L,218,1
1ZIP,cached_selected,data/raw/pdb_cache/1ZIP.cif,https://files.rcsb.org/download/1ZIP.cif,A,217,1
1JN3,cached_selected,data/raw/pdb_cache/1JN3.cif,https://files.rcsb.org/download/1JN3.cif,A,242,1
1SN8,cached_selected,data/raw/pdb_cache/1SN8.cif,https://files.rcsb.org/download/1SN8.cif,A,87,1
2BEZ,cached_selected,data/raw/pdb_cache/2BEZ.cif,https://files.rcsb.org/download/2BEZ.cif,C,77,1
1KP4,cached_selected,data/raw/pdb_cache/1KP4.cif,https://files.rcsb.org/download/1KP4.cif,A,123,1
1ZVT,cached_selected,data/raw/pdb_cache/1ZVT.cif,https://files.rcsb.org/download/1ZVT.cif,B,246,1
1XEF,cached_selected,data/raw/pdb_cache/1XEF.cif,https://files.rcsb.org/download/1XEF.cif,A,241,1
1Z5P,cached_selected,data/raw/pdb_cache/1Z5P.cif,https://files.rcsb.org/download/1Z5P.cif,A,232,1
1OK3,cached_selected,data/raw/pdb_cache/1OK3.cif,https://files.rcsb.org/download/1OK3.cif,A,254,1
1Q3A,cached_selected,data/raw/pdb_cache/1Q3A.cif,https://files.rcsb.org/download/1Q3A.cif,B,163,1
1HG5,cached_selected,data/raw/pdb_cache/1HG5.cif,https://files.rcsb.org/download/1HG5.cif,A,263,1
1NWZ,cached_selected,data/raw/pdb_cache/1NWZ.cif,https://files.rcsb.org/download/1NWZ.cif,A,125,1
1QBZ,cached_selected,data/raw/pdb_cache/1QBZ.cif,https://files.rcsb.org/download/1QBZ.cif,C,120,1
1QJ7,cached_selected,data/raw/pdb_cache/1QJ7.cif,https://files.rcsb.org/download/1QJ7.cif,B,259,1
1N06,cached_selected,data/raw/pdb_cache/1N06.cif,https://files.rcsb.org/download/1N06.cif,B,155,1
1ZSY,cached_selected,data/raw/pdb_cache/1ZSY.cif,https://files.rcsb.org/download/1ZSY.cif,A,347,1
1EC3,cached_selected,data/raw/pdb_cache/1EC3.cif,https://files.rcsb.org/download/1EC3.cif,A,99,1
1ZJ7,cached_selected,data/raw/pdb_cache/1ZJ7.cif,https://files.rcsb.org/download/1ZJ7.cif,A,100,1
1CCS,cached_selected,data/raw/pdb_cache/1CCS.cif,https://files.rcsb.org/download/1CCS.cif,A,255,1
1GYU,cached_selected,data/raw/pdb_cache/1GYU.cif,https://files.rcsb.org/download/1GYU.cif,A,120,1
2BSX,cached_selected,data/raw/pdb_cache/2BSX.cif,https://files.rcsb.org/download/2BSX.cif,A,241,1
1GE6,cached_selected,data/raw/pdb_cache/1GE6.cif,https://files.rcsb.org/download/1GE6.cif,A,163,1
1HQG,cached_selected,data/raw/pdb_cache/1HQG.cif,https://files.rcsb.org/download/1HQG.cif,A,315,1
1U9P,cached_selected,data/raw/pdb_cache/1U9P.cif,https://files.rcsb.org/download/1U9P.cif,A,96,1
1L46,cached_selected,data/raw/pdb_cache/1L46.cif,https://files.rcsb.org/download/1L46.cif,A,164,1
1AJZ,cached_selected,data/raw/pdb_cache/1AJZ.cif,https://files.rcsb.org/download/1AJZ.cif,A,282,1
1Z84,cached_selected,data/raw/pdb_cache/1Z84.cif,https://files.rcsb.org/download/1Z84.cif,A,311,1
1RC5,cached_selected,data/raw/pdb_cache/1RC5.cif,https://files.rcsb.org/download/1RC5.cif,B,149,1
128L,cached_selected,data/raw/pdb_cache/128L.cif,https://files.rcsb.org/download/128L.cif,A,162,1
2B02,cached_selected,data/raw/pdb_cache/2B02.cif,https://files.rcsb.org/download/2B02.cif,A,111,1
1D2S,cached_selected,data/raw/pdb_cache/1D2S.cif,https://files.rcsb.org/download/1D2S.cif,A,172,1
1MSC,cached_selected,data/raw/pdb_cache/1MSC.cif,https://files.rcsb.org/download/1MSC.cif,A,129,1
1FRD,cached_selected,data/raw/pdb_cache/1FRD.cif,https://files.rcsb.org/download/1FRD.cif,A,98,1
1DAG,cached_selected,data/raw/pdb_cache/1DAG.cif,https://files.rcsb.org/download/1DAG.cif,A,224,1
1PX2,cached_selected,data/raw/pdb_cache/1PX2.cif,https://files.rcsb.org/download/1PX2.cif,A,295,1
1T4O,cached_selected,data/raw/pdb_cache/1T4O.cif,https://files.rcsb.org/download/1T4O.cif,B,88,1
1R2K,cached_selected,data/raw/pdb_cache/1R2K.cif,https://files.rcsb.org/download/1R2K.cif,B,168,1
1VS1,cached_selected,data/raw/pdb_cache/1VS1.cif,https://files.rcsb.org/download/1VS1.cif,D,271,1
1G0X,cached_selected,data/raw/pdb_cache/1G0X.cif,https://files.rcsb.org/download/1G0X.cif,A,192,1
1TO5,cached_selected,data/raw/pdb_cache/1TO5.cif,https://files.rcsb.org/download/1TO5.cif,A,156,1
2ANE,cached_selected,data/raw/pdb_cache/2ANE.cif,https://files.rcsb.org/download/2ANE.cif,A,110,1
1Z78,cached_selected,data/raw/pdb_cache/1Z78.cif,https://files.rcsb.org/download/1Z78.cif,A,206,1
1SB1,cached_selected,data/raw/pdb_cache/1SB1.cif,https://files.rcsb.org/download/1SB1.cif,H,250,1
1TCU,cached_selected,data/raw/pdb_cache/1TCU.cif,https://files.rcsb.org/download/1TCU.cif,C,285,1
1K2E,cached_selected,data/raw/pdb_cache/1K2E.cif,https://files.rcsb.org/download/1K2E.cif,A,152,1
1QXH,cached_selected,data/raw/pdb_cache/1QXH.cif,https://files.rcsb.org/download/1QXH.cif,A,164,1
1E3V,cached_selected,data/raw/pdb_cache/1E3V.cif,https://files.rcsb.org/download/1E3V.cif,B,129,1
1NPW,cached_selected,data/raw/pdb_cache/1NPW.cif,https://files.rcsb.org/download/1NPW.cif,A,99,1
1BV4,cached_selected,data/raw/pdb_cache/1BV4.cif,https://files.rcsb.org/download/1BV4.cif,A,112,1
1G0A,cached_selected,data/raw/pdb_cache/1G0A.cif,https://files.rcsb.org/download/1G0A.cif,B,145,1
1UAM,cached_selected,data/raw/pdb_cache/1UAM.cif,https://files.rcsb.org/download/1UAM.cif,A,251,1
1HOS,cached_selected,data/raw/pdb_cache/1HOS.cif,https://files.rcsb.org/download/1HOS.cif,A,99,1
1OQJ,cached_selected,data/raw/pdb_cache/1OQJ.cif,https://files.rcsb.org/download/1OQJ.cif,A,90,1
1MYM,cached_selected,data/raw/pdb_cache/1MYM.cif,https://files.rcsb.org/download/1MYM.cif,A,154,1
1PS6,cached_selected,data/raw/pdb_cache/1PS6.cif,https://files.rcsb.org/download/1PS6.cif,A,329,1
1YET,cached_selected,data/raw/pdb_cache/1YET.cif,https://files.rcsb.org/download/1YET.cif,A,213,1
1P2F,cached_selected,data/raw/pdb_cache/1P2F.cif,https://files.rcsb.org/download/1P2F.cif,A,217,1
1ZDP,cached_selected,data/raw/pdb_cache/1ZDP.cif,https://files.rcsb.org/download/1ZDP.cif,E,320,1
1EH7,cached_selected,data/raw/pdb_cache/1EH7.cif,https://files.rcsb.org/download/1EH7.cif,A,162,1
1YHF,cached_selected,data/raw/pdb_cache/1YHF.cif,https://files.rcsb.org/download/1YHF.cif,A,114,1
1BRQ,cached_selected,data/raw/pdb_cache/1BRQ.cif,https://files.rcsb.org/download/1BRQ.cif,A,174,1
1UOM,cached_selected,data/raw/pdb_cache/1UOM.cif,https://files.rcsb.org/download/1UOM.cif,A,231,1
1NFP,cached_selected,data/raw/pdb_cache/1NFP.cif,https://files.rcsb.org/download/1NFP.cif,A,228,1
13SJ,cached_selected,data/raw/pdb_cache/13SJ.cif,https://files.rcsb.org/download/13SJ.cif,A,69,1
1PQE,cached_selected,data/raw/pdb_cache/1PQE.cif,https://files.rcsb.org/download/1PQE.cif,A,117,1
1VA0,cached_selected,data/raw/pdb_cache/1VA0.cif,https://files.rcsb.org/download/1VA0.cif,B,227,1
1N07,cached_selected,data/raw/pdb_cache/1N07.cif,https://files.rcsb.org/download/1N07.cif,B,155,1
1FX9,cached_selected,data/raw/pdb_cache/1FX9.cif,https://files.rcsb.org/download/1FX9.cif,A,125,1
1V39,cached_selected,data/raw/pdb_cache/1V39.cif,https://files.rcsb.org/download/1V39.cif,A,292,1
2AJP,cached_selected,data/raw/pdb_cache/2AJP.cif,https://files.rcsb.org/download/2AJP.cif,A,303,1
1A0Z,cached_selected,data/raw/pdb_cache/1A0Z.cif,https://files.rcsb.org/download/1A0Z.cif,B,146,1
1NEG,cached_selected,data/raw/pdb_cache/1NEG.cif,https://files.rcsb.org/download/1NEG.cif,A,65,1
2A1X,cached_selected,data/raw/pdb_cache/2A1X.cif,https://files.rcsb.org/download/2A1X.cif,A,253,1
1CN3,cached_selected,data/raw/pdb_cache/1CN3.cif,https://files.rcsb.org/download/1CN3.cif,A,283,1
1CS8,cached_selected,data/raw/pdb_cache/1CS8.cif,https://files.rcsb.org/download/1CS8.cif,A,316,1
1NX1,cached_selected,data/raw/pdb_cache/1NX1.cif,https://files.rcsb.org/download/1NX1.cif,A,177,1
1Z89,cached_selected,data/raw/pdb_cache/1Z89.cif,https://files.rcsb.org/download/1Z89.cif,A,316,1
1ZDG,cached_selected,data/raw/pdb_cache/1ZDG.cif,https://files.rcsb.org/download/1ZDG.cif,A,258,1
1FQL,cached_selected,data/raw/pdb_cache/1FQL.cif,https://files.rcsb.org/download/1FQL.cif,A,256,1
1OQM,cached_selected,data/raw/pdb_cache/1OQM.cif,https://files.rcsb.org/download/1OQM.cif,B,272,1
1AA4,cached_selected,data/raw/pdb_cache/1AA4.cif,https://files.rcsb.org/download/1AA4.cif,A,291,1
1X08,cached_selected,data/raw/pdb_cache/1X08.cif,https://files.rcsb.org/download/1X08.cif,A,228,1
1SCD,cached_selected,data/raw/pdb_cache/1SCD.cif,https://files.rcsb.org/download/1SCD.cif,A,276,1
1T75,cached_selected,data/raw/pdb_cache/1T75.cif,https://files.rcsb.org/download/1T75.cif,A,214,1
1H1H,cached_selected,data/raw/pdb_cache/1H1H.cif,https://files.rcsb.org/download/1H1H.cif,A,134,1
1BB4,cached_selected,data/raw/pdb_cache/1BB4.cif,https://files.rcsb.org/download/1BB4.cif,A,130,1
1NZE,cached_selected,data/raw/pdb_cache/1NZE.cif,https://files.rcsb.org/download/1NZE.cif,A,112,1
1OGQ,cached_selected,data/raw/pdb_cache/1OGQ.cif,https://files.rcsb.org/download/1OGQ.cif,A,313,1
2AHK,cached_selected,data/raw/pdb_cache/2AHK.cif,https://files.rcsb.org/download/2AHK.cif,A,273,1
2B1A,cached_selected,data/raw/pdb_cache/2B1A.cif,https://files.rcsb.org/download/2B1A.cif,H,226,1
1R8Q,cached_selected,data/raw/pdb_cache/1R8Q.cif,https://files.rcsb.org/download/1R8Q.cif,F,194,1
1VHL,cached_selected,data/raw/pdb_cache/1VHL.cif,https://files.rcsb.org/download/1VHL.cif,A,208,1
1XEJ,cached_selected,data/raw/pdb_cache/1XEJ.cif,https://files.rcsb.org/download/1XEJ.cif,A,129,1
1PLQ,cached_selected,data/raw/pdb_cache/1PLQ.cif,https://files.rcsb.org/download/1PLQ.cif,A,258,1
1KTZ,cached_selected,data/raw/pdb_cache/1KTZ.cif,https://files.rcsb.org/download/1KTZ.cif,B,106,1
1C3J,cached_selected,data/raw/pdb_cache/1C3J.cif,https://files.rcsb.org/download/1C3J.cif,A,333,1
1B4T,cached_selected,data/raw/pdb_cache/1B4T.cif,https://files.rcsb.org/download/1B4T.cif,A,153,1
1PWG,cached_selected,data/raw/pdb_cache/1PWG.cif,https://files.rcsb.org/download/1PWG.cif,A,345,1
2B2T,cached_selected,data/raw/pdb_cache/2B2T.cif,https://files.rcsb.org/download/2B2T.cif,A,176,1
1IZ5,cached_selected,data/raw/pdb_cache/1IZ5.cif,https://files.rcsb.org/download/1IZ5.cif,A,240,1
2B0C,cached_selected,data/raw/pdb_cache/2B0C.cif,https://files.rcsb.org/download/2B0C.cif,A,199,1
1Q05,cached_selected,data/raw/pdb_cache/1Q05.cif,https://files.rcsb.org/download/1Q05.cif,B,127,1
1SC0,cached_selected,data/raw/pdb_cache/1SC0.cif,https://files.rcsb.org/download/1SC0.cif,A,137,1
1YV7,cached_selected,data/raw/pdb_cache/1YV7.cif,https://files.rcsb.org/download/1YV7.cif,A,102,1
1JTK,cached_selected,data/raw/pdb_cache/1JTK.cif,https://files.rcsb.org/download/1JTK.cif,A,131,1
1NA0,cached_selected,data/raw/pdb_cache/1NA0.cif,https://files.rcsb.org/download/1NA0.cif,A,119,1
1IX9,cached_selected,data/raw/pdb_cache/1IX9.cif,https://files.rcsb.org/download/1IX9.cif,A,205,1
1YDM,cached_selected,data/raw/pdb_cache/1YDM.cif,https://files.rcsb.org/download/1YDM.cif,B,182,1
1QS4,cached_selected,data/raw/pdb_cache/1QS4.cif,https://files.rcsb.org/download/1QS4.cif,B,152,1
1IXN,cached_selected,data/raw/pdb_cache/1IXN.cif,https://files.rcsb.org/download/1IXN.cif,A,242,1
2AQI,cached_selected,data/raw/pdb_cache/2AQI.cif,https://files.rcsb.org/download/2AQI.cif,A,268,1
1ZZ8,cached_selected,data/raw/pdb_cache/1ZZ8.cif,https://files.rcsb.org/download/1ZZ8.cif,B,193,1
1A77,cached_selected,data/raw/pdb_cache/1A77.cif,https://files.rcsb.org/download/1A77.cif,A,315,1
1G6W,cached_selected,data/raw/pdb_cache/1G6W.cif,https://files.rcsb.org/download/1G6W.cif,D,259,1
2BQB,cached_selected,data/raw/pdb_cache/2BQB.cif,https://files.rcsb.org/download/2BQB.cif,A,130,1
1JZG,cached_selected,data/raw/pdb_cache/1JZG.cif,https://files.rcsb.org/download/1JZG.cif,A,128,1
1K4N,cached_selected,data/raw/pdb_cache/1K4N.cif,https://files.rcsb.org/download/1K4N.cif,A,183,1
1DCC,cached_selected,data/raw/pdb_cache/1DCC.cif,https://files.rcsb.org/download/1DCC.cif,A,291,1
1VLS,cached_selected,data/raw/pdb_cache/1VLS.cif,https://files.rcsb.org/download/1VLS.cif,A,146,1
1A6K,cached_selected,data/raw/pdb_cache/1A6K.cif,https://files.rcsb.org/download/1A6K.cif,A,151,1
1HH8,cached_selected,data/raw/pdb_cache/1HH8.cif,https://files.rcsb.org/download/1HH8.cif,A,193,1
2BIV,cached_selected,data/raw/pdb_cache/2BIV.cif,https://files.rcsb.org/download/2BIV.cif,A,212,1
1GT1,cached_selected,data/raw/pdb_cache/1GT1.cif,https://files.rcsb.org/download/1GT1.cif,A,158,1
1YS0,cached_selected,data/raw/pdb_cache/1YS0.cif,https://files.rcsb.org/download/1YS0.cif,A,171,1
1M3S,cached_selected,data/raw/pdb_cache/1M3S.cif,https://files.rcsb.org/download/1M3S.cif,B,183,1
1OQ1,cached_selected,data/raw/pdb_cache/1OQ1.cif,https://files.rcsb.org/download/1OQ1.cif,A,223,1
13RJ,cached_selected,data/raw/pdb_cache/13RJ.cif,https://files.rcsb.org/download/13RJ.cif,B,169,1
1YEI,cached_selected,data/raw/pdb_cache/1YEI.cif,https://files.rcsb.org/download/1YEI.cif,H,222,1
2BH8,cached_selected,data/raw/pdb_cache/2BH8.cif,https://files.rcsb.org/download/2BH8.cif,B,86,1
1V0P,cached_selected,data/raw/pdb_cache/1V0P.cif,https://files.rcsb.org/download/1V0P.cif,A,277,1
1QY6,cached_selected,data/raw/pdb_cache/1QY6.cif,https://files.rcsb.org/download/1QY6.cif,A,216,1
2B07,cached_selected,data/raw/pdb_cache/2B07.cif,https://files.rcsb.org/download/2B07.cif,A,297,1
1HDU,cached_selected,data/raw/pdb_cache/1HDU.cif,https://files.rcsb.org/download/1HDU.cif,A,308,1
1PZI,cached_selected,data/raw/pdb_cache/1PZI.cif,https://files.rcsb.org/download/1PZI.cif,D,103,1
1VP8,cached_selected,data/raw/pdb_cache/1VP8.cif,https://files.rcsb.org/download/1VP8.cif,A,190,1
1OMR,cached_selected,data/raw/pdb_cache/1OMR.cif,https://files.rcsb.org/download/1OMR.cif,A,202,1
1FYN,cached_selected,data/raw/pdb_cache/1FYN.cif,https://files.rcsb.org/download/1FYN.cif,A,62,1
1XYG,cached_selected,data/raw/pdb_cache/1XYG.cif,https://files.rcsb.org/download/1XYG.cif,A,345,1
1EAI,cached_selected,data/raw/pdb_cache/1EAI.cif,https://files.rcsb.org/download/1EAI.cif,A,240,1
1LOA,cached_selected,data/raw/pdb_cache/1LOA.cif,https://files.rcsb.org/download/1LOA.cif,A,181,1
1TJM,cached_selected,data/raw/pdb_cache/1TJM.cif,https://files.rcsb.org/download/1TJM.cif,A,156,1
1QYD,cached_selected,data/raw/pdb_cache/1QYD.cif,https://files.rcsb.org/download/1QYD.cif,A,312,1
1J52,cached_selected,data/raw/pdb_cache/1J52.cif,https://files.rcsb.org/download/1J52.cif,A,154,1
1NVM,cached_selected,data/raw/pdb_cache/1NVM.cif,https://files.rcsb.org/download/1NVM.cif,A,340,1
1NNX,cached_selected,data/raw/pdb_cache/1NNX.cif,https://files.rcsb.org/download/1NNX.cif,A,93,1
1KOK,cached_selected,data/raw/pdb_cache/1KOK.cif,https://files.rcsb.org/download/1KOK.cif,A,294,1
1G9Q,cached_selected,data/raw/pdb_cache/1G9Q.cif,https://files.rcsb.org/download/1G9Q.cif,A,205,1
1KXF,cached_selected,data/raw/pdb_cache/1KXF.cif,https://files.rcsb.org/download/1KXF.cif,A,159,1
1CBF,cached_selected,data/raw/pdb_cache/1CBF.cif,https://files.rcsb.org/download/1CBF.cif,A,240,1
1WNA,cached_selected,data/raw/pdb_cache/1WNA.cif,https://files.rcsb.org/download/1WNA.cif,A,127,1
1YXT,cached_selected,data/raw/pdb_cache/1YXT.cif,https://files.rcsb.org/download/1YXT.cif,A,274,1
1WJ9,cached_selected,data/raw/pdb_cache/1WJ9.cif,https://files.rcsb.org/download/1WJ9.cif,A,188,1
1CQN,cached_selected,data/raw/pdb_cache/1CQN.cif,https://files.rcsb.org/download/1CQN.cif,A,98,1
1YPE,cached_selected,data/raw/pdb_cache/1YPE.cif,https://files.rcsb.org/download/1YPE.cif,H,250,1
1R6D,cached_selected,data/raw/pdb_cache/1R6D.cif,https://files.rcsb.org/download/1R6D.cif,A,322,1
1P32,cached_selected,data/raw/pdb_cache/1P32.cif,https://files.rcsb.org/download/1P32.cif,A,182,1
1CR4,cached_selected,data/raw/pdb_cache/1CR4.cif,https://files.rcsb.org/download/1CR4.cif,A,243,1
1WLZ,cached_selected,data/raw/pdb_cache/1WLZ.cif,https://files.rcsb.org/download/1WLZ.cif,A,85,1
1YTO,cached_selected,data/raw/pdb_cache/1YTO.cif,https://files.rcsb.org/download/1YTO.cif,B,141,1
1W70,cached_selected,data/raw/pdb_cache/1W70.cif,https://files.rcsb.org/download/1W70.cif,A,60,1
1VH2,cached_selected,data/raw/pdb_cache/1VH2.cif,https://files.rcsb.org/download/1VH2.cif,A,152,1
1RKD,cached_selected,data/raw/pdb_cache/1RKD.cif,https://files.rcsb.org/download/1RKD.cif,A,306,1
1WAA,cached_selected,data/raw/pdb_cache/1WAA.cif,https://files.rcsb.org/download/1WAA.cif,C,93,1
1SFI,cached_selected,data/raw/pdb_cache/1SFI.cif,https://files.rcsb.org/download/1SFI.cif,A,224,1
1YJ6,cached_selected,data/raw/pdb_cache/1YJ6.cif,https://files.rcsb.org/download/1YJ6.cif,A,217,1
1TP5,cached_selected,data/raw/pdb_cache/1TP5.cif,https://files.rcsb.org/download/1TP5.cif,A,115,1
1UK9,cached_selected,data/raw/pdb_cache/1UK9.cif,https://files.rcsb.org/download/1UK9.cif,A,272,1
1GC9,cached_selected,data/raw/pdb_cache/1GC9.cif,https://files.rcsb.org/download/1GC9.cif,A,345,1
1OOH,cached_selected,data/raw/pdb_cache/1OOH.cif,https://files.rcsb.org/download/1OOH.cif,A,126,1
1CVB,cached_selected,data/raw/pdb_cache/1CVB.cif,https://files.rcsb.org/download/1CVB.cif,A,255,1
1BJK,cached_selected,data/raw/pdb_cache/1BJK.cif,https://files.rcsb.org/download/1BJK.cif,A,295,1
1GCU,cached_selected,data/raw/pdb_cache/1GCU.cif,https://files.rcsb.org/download/1GCU.cif,A,292,1
1RRI,cached_selected,data/raw/pdb_cache/1RRI.cif,https://files.rcsb.org/download/1RRI.cif,A,121,1
1PEK,cached_selected,data/raw/pdb_cache/1PEK.cif,https://files.rcsb.org/download/1PEK.cif,E,279,1
1R6L,cached_selected,data/raw/pdb_cache/1R6L.cif,https://files.rcsb.org/download/1R6L.cif,A,236,1
1FPR,cached_selected,data/raw/pdb_cache/1FPR.cif,https://files.rcsb.org/download/1FPR.cif,A,284,1
2BZ1,cached_selected,data/raw/pdb_cache/2BZ1.cif,https://files.rcsb.org/download/2BZ1.cif,A,173,1
1ION,cached_selected,data/raw/pdb_cache/1ION.cif,https://files.rcsb.org/download/1ION.cif,A,243,1
1HPC,cached_selected,data/raw/pdb_cache/1HPC.cif,https://files.rcsb.org/download/1HPC.cif,A,131,1
1A95,cached_selected,data/raw/pdb_cache/1A95.cif,https://files.rcsb.org/download/1A95.cif,B,150,1
1LBF,cached_selected,data/raw/pdb_cache/1LBF.cif,https://files.rcsb.org/download/1LBF.cif,A,247,1
1XN0,cached_selected,data/raw/pdb_cache/1XN0.cif,https://files.rcsb.org/download/1XN0.cif,A,323,1
1ICU,cached_selected,data/raw/pdb_cache/1ICU.cif,https://files.rcsb.org/download/1ICU.cif,B,217,1
1EKJ,cached_selected,data/raw/pdb_cache/1EKJ.cif,https://files.rcsb.org/download/1EKJ.cif,G,220,1
1HMR,cached_selected,data/raw/pdb_cache/1HMR.cif,https://files.rcsb.org/download/1HMR.cif,A,132,1
1GRN,cached_selected,data/raw/pdb_cache/1GRN.cif,https://files.rcsb.org/download/1GRN.cif,B,197,1
1GVE,cached_selected,data/raw/pdb_cache/1GVE.cif,https://files.rcsb.org/download/1GVE.cif,A,324,1
2BKV,cached_selected,data/raw/pdb_cache/2BKV.cif,https://files.rcsb.org/download/2BKV.cif,B,242,1
1L83,cached_selected,data/raw/pdb_cache/1L83.cif,https://files.rcsb.org/download/1L83.cif,A,162,1
1L7A,cached_selected,data/raw/pdb_cache/1L7A.cif,https://files.rcsb.org/download/1L7A.cif,A,318,1
1YJG,cached_selected,data/raw/pdb_cache/1YJG.cif,https://files.rcsb.org/download/1YJG.cif,A,157,1
1UIS,cached_selected,data/raw/pdb_cache/1UIS.cif,https://files.rcsb.org/download/1UIS.cif,A,225,1
1TWW,cached_selected,data/raw/pdb_cache/1TWW.cif,https://files.rcsb.org/download/1TWW.cif,A,266,1
2AU6,cached_selected,data/raw/pdb_cache/2AU6.cif,https://files.rcsb.org/download/2AU6.cif,A,175,1
1UXS,cached_selected,data/raw/pdb_cache/1UXS.cif,https://files.rcsb.org/download/1UXS.cif,A,276,1
1Z29,cached_selected,data/raw/pdb_cache/1Z29.cif,https://files.rcsb.org/download/1Z29.cif,A,282,1
1ZJ4,cached_selected,data/raw/pdb_cache/1ZJ4.cif,https://files.rcsb.org/download/1ZJ4.cif,A,233,1
1LVF,cached_selected,data/raw/pdb_cache/1LVF.cif,https://files.rcsb.org/download/1LVF.cif,A,106,1
1B1I,cached_selected,data/raw/pdb_cache/1B1I.cif,https://files.rcsb.org/download/1B1I.cif,A,123,1
1RA2,cached_selected,data/raw/pdb_cache/1RA2.cif,https://files.rcsb.org/download/1RA2.cif,A,160,1
1UNR,cached_selected,data/raw/pdb_cache/1UNR.cif,https://files.rcsb.org/download/1UNR.cif,A,113,1
1PD5,cached_selected,data/raw/pdb_cache/1PD5.cif,https://files.rcsb.org/download/1PD5.cif,B,216,1
1L1N,cached_selected,data/raw/pdb_cache/1L1N.cif,https://files.rcsb.org/download/1L1N.cif,A,180,1
1AKZ,cached_selected,data/raw/pdb_cache/1AKZ.cif,https://files.rcsb.org/download/1AKZ.cif,A,223,1
1TAD,cached_selected,data/raw/pdb_cache/1TAD.cif,https://files.rcsb.org/download/1TAD.cif,C,319,1
1O7Z,cached_selected,data/raw/pdb_cache/1O7Z.cif,https://files.rcsb.org/download/1O7Z.cif,A,60,1
2ANY,cached_selected,data/raw/pdb_cache/2ANY.cif,https://files.rcsb.org/download/2ANY.cif,A,238,1
2AE6,cached_selected,data/raw/pdb_cache/2AE6.cif,https://files.rcsb.org/download/2AE6.cif,A,148,1
1W40,cached_selected,data/raw/pdb_cache/1W40.cif,https://files.rcsb.org/download/1W40.cif,A,98,1
1X89,cached_selected,data/raw/pdb_cache/1X89.cif,https://files.rcsb.org/download/1X89.cif,A,174,1
1WN9,cached_selected,data/raw/pdb_cache/1WN9.cif,https://files.rcsb.org/download/1WN9.cif,A,127,1
1U41,cached_selected,data/raw/pdb_cache/1U41.cif,https://files.rcsb.org/download/1U41.cif,A,103,1
1Q33,cached_selected,data/raw/pdb_cache/1Q33.cif,https://files.rcsb.org/download/1Q33.cif,A,292,1
1JT5,cached_selected,data/raw/pdb_cache/1JT5.cif,https://files.rcsb.org/download/1JT5.cif,A,142,1
2BE6,cached_selected,data/raw/pdb_cache/2BE6.cif,https://files.rcsb.org/download/2BE6.cif,A,145,1
1KC2,cached_selected,data/raw/pdb_cache/1KC2.cif,https://files.rcsb.org/download/1KC2.cif,A,96,1
1O0R,cached_selected,data/raw/pdb_cache/1O0R.cif,https://files.rcsb.org/download/1O0R.cif,B,273,1
1OJ4,cached_selected,data/raw/pdb_cache/1OJ4.cif,https://files.rcsb.org/download/1OJ4.cif,A,283,1
1Z6O,cached_selected,data/raw/pdb_cache/1Z6O.cif,https://files.rcsb.org/download/1Z6O.cif,A,214,1
2AXP,cached_selected,data/raw/pdb_cache/2AXP.cif,https://files.rcsb.org/download/2AXP.cif,A,172,1
